FIPSCode,LocationType,Location,ParentCounty,GradeLevel,TimeFrame,DataFormat,Data
06101,County,Sutter County,,Grade 5,2015,Percent,42.1
06101,County,Sutter County,,Grade 5,2016,Percent,39.8
06101,County,Sutter County,,Grade 5,2017,Percent,39.5
06101,County,Sutter County,,Grade 5,2018,Percent,38.5
06101,County,Sutter County,,Grade 7,2014,Percent,36.8
06101,County,Sutter County,,Grade 7,2015,Percent,38.1
06101,County,Sutter County,,Grade 7,2016,Percent,36.7
06101,County,Sutter County,,Grade 7,2017,Percent,42.9
06101,County,Sutter County,,Grade 7,2018,Percent,40.3
06101,County,Sutter County,,Grade 9,2014,Percent,34.7
06101,County,Sutter County,,Grade 9,2015,Percent,34.8
06101,County,Sutter County,,Grade 9,2016,Percent,35.3
06101,County,Sutter County,,Grade 9,2017,Percent,34.2
06101,County,Sutter County,,Grade 9,2018,Percent,33.2
06638610,School District,Sutter Union High,Sutter County,Grade 5,2014,Percent,S
06638610,School District,Sutter Union High,Sutter County,Grade 5,2015,Percent,S
06638610,School District,Sutter Union High,Sutter County,Grade 5,2016,Percent,S
06638610,School District,Sutter Union High,Sutter County,Grade 5,2017,Percent,S
06638610,School District,Sutter Union High,Sutter County,Grade 5,2018,Percent,S
06638610,School District,Sutter Union High,Sutter County,Grade 7,2014,Percent,S
06638610,School District,Sutter Union High,Sutter County,Grade 7,2015,Percent,S
06638610,School District,Sutter Union High,Sutter County,Grade 7,2016,Percent,S
06638610,School District,Sutter Union High,Sutter County,Grade 7,2017,Percent,S
06638610,School District,Sutter Union High,Sutter County,Grade 7,2018,Percent,S
06638610,School District,Sutter Union High,Sutter County,Grade 9,2014,Percent,32.1
06638610,School District,Sutter Union High,Sutter County,Grade 9,2015,Percent,32.6
06638610,School District,Sutter Union High,Sutter County,Grade 9,2016,Percent,32.7
06638610,School District,Sutter Union High,Sutter County,Grade 9,2017,Percent,34.2
06638610,School District,Sutter Union High,Sutter County,Grade 9,2018,Percent,26.9
06642900,School District,Winship_Robbins,Sutter County,Grade 5,2014,Percent,S
06642900,School District,Winship_Robbins,Sutter County,Grade 5,2015,Percent,S
06642900,School District,Winship_Robbins,Sutter County,Grade 5,2016,Percent,S
06642900,School District,Winship_Robbins,Sutter County,Grade 5,2017,Percent,S
06642900,School District,Winship_Robbins,Sutter County,Grade 5,2018,Percent,S
06642900,School District,Winship_Robbins,Sutter County,Grade 7,2014,Percent,S
06642900,School District,Winship_Robbins,Sutter County,Grade 7,2015,Percent,S
06642900,School District,Winship_Robbins,Sutter County,Grade 7,2016,Percent,S
06642900,School District,Winship_Robbins,Sutter County,Grade 7,2017,Percent,S
06642900,School District,Winship_Robbins,Sutter County,Grade 7,2018,Percent,S
06642900,School District,Winship_Robbins,Sutter County,Grade 9,2014,Percent,S
06642900,School District,Winship_Robbins,Sutter County,Grade 9,2015,Percent,S
06642900,School District,Winship_Robbins,Sutter County,Grade 9,2016,Percent,S
06642900,School District,Winship_Robbins,Sutter County,Grade 9,2017,Percent,S
06642900,School District,Winship_Robbins,Sutter County,Grade 9,2018,Percent,S
06643470,School District,Yuba City Unified,Sutter County,Grade 5,2014,Percent,41.5
06643470,School District,Yuba City Unified,Sutter County,Grade 5,2015,Percent,45.7
06643470,School District,Yuba City Unified,Sutter County,Grade 5,2016,Percent,41.4
06643470,School District,Yuba City Unified,Sutter County,Grade 5,2017,Percent,43.1
06643470,School District,Yuba City Unified,Sutter County,Grade 5,2018,Percent,42.5
06643470,School District,Yuba City Unified,Sutter County,Grade 7,2014,Percent,37.1
06643470,School District,Yuba City Unified,Sutter County,Grade 7,2015,Percent,40.8
06643470,School District,Yuba City Unified,Sutter County,Grade 7,2016,Percent,39.4
06643470,School District,Yuba City Unified,Sutter County,Grade 7,2017,Percent,47.2
06643470,School District,Yuba City Unified,Sutter County,Grade 7,2018,Percent,46.6
06643470,School District,Yuba City Unified,Sutter County,Grade 9,2014,Percent,35.0
