FIPSCode,LocationType,Location,ParentCounty,Gender,GradeLevel,TimeFrame,DataFormat,Data
06609300,School District,Colfax Elementary,Placer County,Female,Grade 7,2015,Percent,S
06609300,School District,Colfax Elementary,Placer County,Female,Grade 7,2016,Percent,S
06609300,School District,Colfax Elementary,Placer County,Female,Grade 7,2017,Percent,S
06609300,School District,Colfax Elementary,Placer County,Female,Grade 7,2018,Percent,S
06609300,School District,Colfax Elementary,Placer County,Female,Grade 9,2014,Percent,S
06609300,School District,Colfax Elementary,Placer County,Female,Grade 9,2015,Percent,S
06609300,School District,Colfax Elementary,Placer County,Female,Grade 9,2016,Percent,S
06609300,School District,Colfax Elementary,Placer County,Female,Grade 9,2017,Percent,S
06609300,School District,Colfax Elementary,Placer County,Female,Grade 9,2018,Percent,S
06609300,School District,Colfax Elementary,Placer County,Male,Grade 5,2014,Percent,S
06609300,School District,Colfax Elementary,Placer County,Male,Grade 5,2015,Percent,S
06609300,School District,Colfax Elementary,Placer County,Male,Grade 5,2016,Percent,S
06609300,School District,Colfax Elementary,Placer County,Male,Grade 5,2017,Percent,S
06609300,School District,Colfax Elementary,Placer County,Male,Grade 5,2018,Percent,S
06609300,School District,Colfax Elementary,Placer County,Male,Grade 7,2014,Percent,S
06609300,School District,Colfax Elementary,Placer County,Male,Grade 7,2015,Percent,S
06609300,School District,Colfax Elementary,Placer County,Male,Grade 7,2016,Percent,S
06609300,School District,Colfax Elementary,Placer County,Male,Grade 7,2017,Percent,S
06609300,School District,Colfax Elementary,Placer County,Male,Grade 7,2018,Percent,S
06609300,School District,Colfax Elementary,Placer County,Male,Grade 9,2014,Percent,S
06609300,School District,Colfax Elementary,Placer County,Male,Grade 9,2015,Percent,S
06609300,School District,Colfax Elementary,Placer County,Male,Grade 9,2016,Percent,S
06609300,School District,Colfax Elementary,Placer County,Male,Grade 9,2017,Percent,S
06609300,School District,Colfax Elementary,Placer County,Male,Grade 9,2018,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Female,Grade 5,2014,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Female,Grade 5,2015,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Female,Grade 5,2016,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Female,Grade 5,2017,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Female,Grade 5,2018,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Female,Grade 7,2014,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Female,Grade 7,2015,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Female,Grade 7,2016,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Female,Grade 7,2017,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Female,Grade 7,2018,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Female,Grade 9,2014,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Female,Grade 9,2015,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Female,Grade 9,2016,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Female,Grade 9,2017,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Female,Grade 9,2018,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Male,Grade 5,2014,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Male,Grade 5,2015,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Male,Grade 5,2016,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Male,Grade 5,2017,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Male,Grade 5,2018,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Male,Grade 7,2014,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Male,Grade 7,2015,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Male,Grade 7,2016,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Male,Grade 7,2017,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Male,Grade 7,2018,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Male,Grade 9,2014,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Male,Grade 9,2015,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Male,Grade 9,2016,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Male,Grade 9,2017,Percent,S
06609330,School District,College Elementary,Santa Barbara County,Male,Grade 9,2018,Percent,S
06609390,School District,Colton Joint Unified,San Bernardino County,Female,Grade 5,2014,Percent,43.2
06609390,School District,Colton Joint Unified,San Bernardino County,Female,Grade 5,2015,Percent,43.2
06609390,School District,Colton Joint Unified,San Bernardino County,Female,Grade 5,2016,Percent,42.5
06609390,School District,Colton Joint Unified,San Bernardino County,Female,Grade 5,2017,Percent,46.3
06609390,School District,Colton Joint Unified,San Bernardino County,Female,Grade 5,2018,Percent,45.9
06609390,School District,Colton Joint Unified,San Bernardino County,Female,Grade 7,2014,Percent,39.5
06609390,School District,Colton Joint Unified,San Bernardino County,Female,Grade 7,2015,Percent,42.5
06609390,School District,Colton Joint Unified,San Bernardino County,Female,Grade 7,2016,Percent,42.4
06609390,School District,Colton Joint Unified,San Bernardino County,Female,Grade 7,2017,Percent,44.9
06609390,School District,Colton Joint Unified,San Bernardino County,Female,Grade 7,2018,Percent,42.9
06609390,School District,Colton Joint Unified,San Bernardino County,Female,Grade 9,2014,Percent,41.0
06609390,School District,Colton Joint Unified,San Bernardino County,Female,Grade 9,2015,Percent,41.8
06609390,School District,Colton Joint Unified,San Bernardino County,Female,Grade 9,2016,Percent,45.6
06609390,School District,Colton Joint Unified,San Bernardino County,Female,Grade 9,2017,Percent,44.0
06609390,School District,Colton Joint Unified,San Bernardino County,Female,Grade 9,2018,Percent,44.6
06609390,School District,Colton Joint Unified,San Bernardino County,Male,Grade 5,2014,Percent,47.9
06609390,School District,Colton Joint Unified,San Bernardino County,Male,Grade 5,2015,Percent,48.8
06609390,School District,Colton Joint Unified,San Bernardino County,Male,Grade 5,2016,Percent,48.6
06609390,School District,Colton Joint Unified,San Bernardino County,Male,Grade 5,2017,Percent,50.0
06609390,School District,Colton Joint Unified,San Bernardino County,Male,Grade 5,2018,Percent,56.0
06609390,School District,Colton Joint Unified,San Bernardino County,Male,Grade 7,2014,Percent,45.8
06609390,School District,Colton Joint Unified,San Bernardino County,Male,Grade 7,2015,Percent,44.7
06609390,School District,Colton Joint Unified,San Bernardino County,Male,Grade 7,2016,Percent,44.0
06609390,School District,Colton Joint Unified,San Bernardino County,Male,Grade 7,2017,Percent,46.4
06609390,School District,Colton Joint Unified,San Bernardino County,Male,Grade 7,2018,Percent,43.8
06609390,School District,Colton Joint Unified,San Bernardino County,Male,Grade 9,2014,Percent,42.6
06609390,School District,Colton Joint Unified,San Bernardino County,Male,Grade 9,2015,Percent,46.4
06609390,School District,Colton Joint Unified,San Bernardino County,Male,Grade 9,2016,Percent,47.7
06609390,School District,Colton Joint Unified,San Bernardino County,Male,Grade 9,2017,Percent,46.3
06609390,School District,Colton Joint Unified,San Bernardino County,Male,Grade 9,2018,Percent,45.1
06609450,School District,Columbia Elementary,Shasta County,Female,Grade 5,2014,Percent,5.9
06609450,School District,Columbia Elementary,Shasta County,Female,Grade 5,2015,Percent,17.9
06609450,School District,Columbia Elementary,Shasta County,Female,Grade 5,2016,Percent,34.3
06609450,School District,Columbia Elementary,Shasta County,Female,Grade 5,2017,Percent,32.0
06609450,School District,Columbia Elementary,Shasta County,Female,Grade 5,2018,Percent,38.2
06609450,School District,Columbia Elementary,Shasta County,Female,Grade 7,2014,Percent,25.5
06609450,School District,Columbia Elementary,Shasta County,Female,Grade 7,2015,Percent,20.0
06609450,School District,Columbia Elementary,Shasta County,Female,Grade 7,2016,Percent,29.5
06609450,School District,Columbia Elementary,Shasta County,Female,Grade 7,2017,Percent,25.0
06609450,School District,Columbia Elementary,Shasta County,Female,Grade 7,2018,Percent,34.2
06609450,School District,Columbia Elementary,Shasta County,Female,Grade 9,2014,Percent,S
06609450,School District,Columbia Elementary,Shasta County,Female,Grade 9,2015,Percent,S
06609450,School District,Columbia Elementary,Shasta County,Female,Grade 9,2016,Percent,S
06609450,School District,Columbia Elementary,Shasta County,Female,Grade 9,2017,Percent,S
06609450,School District,Columbia Elementary,Shasta County,Female,Grade 9,2018,Percent,S
06609450,School District,Columbia Elementary,Shasta County,Male,Grade 5,2014,Percent,25.8
06609450,School District,Columbia Elementary,Shasta County,Male,Grade 5,2015,Percent,15.6
06609450,School District,Columbia Elementary,Shasta County,Male,Grade 5,2016,Percent,40.5
06609450,School District,Columbia Elementary,Shasta County,Male,Grade 5,2017,Percent,19.0
06609450,School District,Columbia Elementary,Shasta County,Male,Grade 5,2018,Percent,29.7
06609450,School District,Columbia Elementary,Shasta County,Male,Grade 7,2014,Percent,22.2
06609450,School District,Columbia Elementary,Shasta County,Male,Grade 7,2015,Percent,24.4
06609450,School District,Columbia Elementary,Shasta County,Male,Grade 7,2016,Percent,31.9
06609450,School District,Columbia Elementary,Shasta County,Male,Grade 7,2017,Percent,26.3
06609450,School District,Columbia Elementary,Shasta County,Male,Grade 7,2018,Percent,38.5
06609450,School District,Columbia Elementary,Shasta County,Male,Grade 9,2014,Percent,S
06609450,School District,Columbia Elementary,Shasta County,Male,Grade 9,2015,Percent,S
06609450,School District,Columbia Elementary,Shasta County,Male,Grade 9,2016,Percent,S
06609450,School District,Columbia Elementary,Shasta County,Male,Grade 9,2017,Percent,S
06609450,School District,Columbia Elementary,Shasta County,Male,Grade 9,2018,Percent,S
06609480,School District,Columbia Union,Tuolumne County,Female,Grade 5,2014,Percent,S
06609480,School District,Columbia Union,Tuolumne County,Female,Grade 5,2015,Percent,25.0
06609480,School District,Columbia Union,Tuolumne County,Female,Grade 5,2016,Percent,7.7
06609480,School District,Columbia Union,Tuolumne County,Female,Grade 5,2017,Percent,S
06609480,School District,Columbia Union,Tuolumne County,Female,Grade 5,2018,Percent,8.7
06609480,School District,Columbia Union,Tuolumne County,Female,Grade 7,2014,Percent,19.4
06609480,School District,Columbia Union,Tuolumne County,Female,Grade 7,2015,Percent,11.1
06609480,School District,Columbia Union,Tuolumne County,Female,Grade 7,2016,Percent,S
06609480,School District,Columbia Union,Tuolumne County,Female,Grade 7,2017,Percent,25.9
06609480,School District,Columbia Union,Tuolumne County,Female,Grade 7,2018,Percent,10.7
06609480,School District,Columbia Union,Tuolumne County,Female,Grade 9,2014,Percent,S
06609480,School District,Columbia Union,Tuolumne County,Female,Grade 9,2015,Percent,S
06609480,School District,Columbia Union,Tuolumne County,Female,Grade 9,2016,Percent,S
06609480,School District,Columbia Union,Tuolumne County,Female,Grade 9,2017,Percent,S
06609480,School District,Columbia Union,Tuolumne County,Female,Grade 9,2018,Percent,S
06609480,School District,Columbia Union,Tuolumne County,Male,Grade 5,2014,Percent,17.5
06609480,School District,Columbia Union,Tuolumne County,Male,Grade 5,2015,Percent,S
06609480,School District,Columbia Union,Tuolumne County,Male,Grade 5,2016,Percent,35.1
06609480,School District,Columbia Union,Tuolumne County,Male,Grade 5,2017,Percent,21.2
06609480,School District,Columbia Union,Tuolumne County,Male,Grade 5,2018,Percent,S
06609480,School District,Columbia Union,Tuolumne County,Male,Grade 7,2014,Percent,24.0
06609480,School District,Columbia Union,Tuolumne County,Male,Grade 7,2015,Percent,22.2
06609480,School District,Columbia Union,Tuolumne County,Male,Grade 7,2016,Percent,27.8
06609480,School District,Columbia Union,Tuolumne County,Male,Grade 7,2017,Percent,S
06609480,School District,Columbia Union,Tuolumne County,Male,Grade 7,2018,Percent,25.8
06609480,School District,Columbia Union,Tuolumne County,Male,Grade 9,2014,Percent,S
06609480,School District,Columbia Union,Tuolumne County,Male,Grade 9,2015,Percent,S
06609480,School District,Columbia Union,Tuolumne County,Male,Grade 9,2016,Percent,S
06609480,School District,Columbia Union,Tuolumne County,Male,Grade 9,2017,Percent,S
06609480,School District,Columbia Union,Tuolumne County,Male,Grade 9,2018,Percent,S
06609510,School District,Columbine Elementary,Tulare County,Female,Grade 5,2014,Percent,S
06609510,School District,Columbine Elementary,Tulare County,Female,Grade 5,2015,Percent,S
06609510,School District,Columbine Elementary,Tulare County,Female,Grade 5,2016,Percent,S
06609510,School District,Columbine Elementary,Tulare County,Female,Grade 5,2017,Percent,S
06609510,School District,Columbine Elementary,Tulare County,Female,Grade 5,2018,Percent,S
06609510,School District,Columbine Elementary,Tulare County,Female,Grade 7,2014,Percent,S
06609510,School District,Columbine Elementary,Tulare County,Female,Grade 7,2015,Percent,S
06609510,School District,Columbine Elementary,Tulare County,Female,Grade 7,2016,Percent,S
06609510,School District,Columbine Elementary,Tulare County,Female,Grade 7,2017,Percent,S
06609510,School District,Columbine Elementary,Tulare County,Female,Grade 7,2018,Percent,S
06609510,School District,Columbine Elementary,Tulare County,Female,Grade 9,2014,Percent,S
06609510,School District,Columbine Elementary,Tulare County,Female,Grade 9,2015,Percent,S
06609510,School District,Columbine Elementary,Tulare County,Female,Grade 9,2016,Percent,S
06609510,School District,Columbine Elementary,Tulare County,Female,Grade 9,2017,Percent,S
06609510,School District,Columbine Elementary,Tulare County,Female,Grade 9,2018,Percent,S
06609510,School District,Columbine Elementary,Tulare County,Male,Grade 5,2014,Percent,S
06609510,School District,Columbine Elementary,Tulare County,Male,Grade 5,2015,Percent,S
06609510,School District,Columbine Elementary,Tulare County,Male,Grade 5,2016,Percent,S
